JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2445071.25,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445077.9,8.1,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445079.28,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445080.94,8.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445081.5,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445082.0,8.1,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445088.95,8.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445089.28,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445089.5,7.9,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445089.9,7.7,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445095.5,7.8,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445100.23,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445106.87,8.1,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445110.23,8.0,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445110.91,7.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445112.5,7.9,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445119.24,7.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445142.8,7.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445155.4,7.6,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445224.6,7.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445227.6,7.9,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445239.55,7.7,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445258.6,7.9,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445265.6,7.9,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445266.5,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445266.7,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445273.7,7.8,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445282.38,8.3,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445282.7,7.8,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445283.6,8.2,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445286.9,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445288.7,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445290.5,8.0,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445292.47,8.0,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445293.08,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445295.7,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445297.5,8.0,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445298.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445298.8,8.2,,,Vis.,HK,,,,,,,,V,,,,VY CMA,,STD,,,,
2445311.4,8.0,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445311.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445312.4,8.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445316.1,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445317.0,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445319.41,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445322.8,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445323.1,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445323.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445324.7,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445325.99,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445328.31,8.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445333.1,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445335.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445337.3,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445337.98,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445338.0,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445338.4,8.2,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445343.6,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445343.96,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445345.6,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445346.7,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445347.7,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445348.0,8.3,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445348.7,8.2,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445350.0,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445350.99,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445351.3,8.2,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445351.7,8.4,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445353.4,8.6,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2445354.8,8.7,,,Vis.,HK,,,,,,,,V,,,,VY CMA,,STD,,,,
2445355.5,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445358.0,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445359.0,8.7,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445359.5,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445362.7,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445363.02,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445364.7,8.4,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445365.6,8.1,,,Vis.,BDT,,,,,,,,V,,,,VY CMA,,STD,,,,
2445366.0,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445368.3,8.2,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445369.32,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445371.0,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445371.96,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445377.0,8.5,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445377.29,8.2,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445379.7,8.5,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445380.6,8.4,,,Vis.,BDT,,,,,,,,V,,,,VY CMA,,STD,,,,
2445384.6,8.6,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445386.6,8.6,,,Vis.,SNL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445390.6,8.5,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445391.6,8.5,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445392.6,8.2,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445392.97,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445393.0,8.5,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445395.6,8.7,,,Vis.,SNL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445397.6,8.5,,,Vis.,BRJ,,,,,,,,V,,,,VY CMA,,STD,,,,
2445398.9,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445399.25,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445399.3,8.3,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445399.6,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445400.0099,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445400.6,8.5,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445401.0,8.5,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445401.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445402.27,8.2,,,Vis.,STQ,,,,,,,,V,,,,VY CMA,,STD,,,,
2445402.6,8.4,,,Vis.,SNL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445403.6,8.4,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445404.6,8.4,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445405.0,8.5,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445405.6,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445405.6,8.4,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445406.3,8.6,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2445407.33,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445407.6,8.5,,,Vis.,CKI,,,,,,,,V,,,,VY CMA,,STD,,,,
2445408.0,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445408.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445409.6,8.5,,,Vis.,CKI,,,,,,,,V,,,,VY CMA,,STD,,,,
2445411.6,8.2,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445412.0,8.5,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445415.6,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445415.6,8.5,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445415.93,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445417.3,8.6,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2445418.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445420.6,8.5,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445422.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445422.91,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445426.3,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445427.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445427.9,8.5,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445428.6,8.4,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445429.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445430.95,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445432.6,8.2,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445434.27,8.0,,,Vis.,STQ,,,,,,,,V,,,,VY CMA,,STD,,,,
2445434.6,8.2,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445435.3,8.3,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445436.26,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445437.92,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445439.6,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445439.94,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445442.26,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445443.6,8.6,,,Vis.,WCL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445444.6,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445449.0,8.5,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445454.23,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445454.5,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445461.24,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445462.88,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445463.5,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445466.9,8.7,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445468.5,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445472.28,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445479.5,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445484.21,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445491.2,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445491.5,8.5,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445496.4,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445500.5,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445509.4,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445513.4,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445520.4,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445526.4,8.2,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445578.64,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445579.8,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445586.63,8.1,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445596.2,8.6,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445596.62,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445599.7,8.2,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445607.6,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445609.7,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445616.7,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445625.7,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445636.0,8.5,,,Vis.,WCL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445636.6,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445637.6,8.5,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445646.7,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445648.5,8.4,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2445648.6,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445654.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445657.6,8.5,,,Vis.,ZLT,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2445660.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445663.8,8.6,,,Vis.,WI,,,,,,,,V,,,,VY CMA,,STD,,,,
2445666.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445669.99,8.5,,,Vis.,IFJ,,,,,,,,V,,,,VY CMA,,STD,,,,
2445670.4,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445672.6,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445673.96,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445675.8,8.6,,,Vis.,WI,,,,,,,,V,,,,VY CMA,,STD,,,,
2445676.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445679.5,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445683.5,8.2,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445687.98,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445690.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445694.0,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445695.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445696.1,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445698.2,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445698.3,8.4,,,Vis.,OB,K        ,,,,RASNZ ARCHIVAL,,,V,,,,VY CMA,,STD,,,,RASNZ
2445699.7,8.5,,,Vis.,WCL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445701.0,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445702.0,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445703.5,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445706.1,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445708.4,8.2,,,Vis.,STF,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2445709.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445710.3,8.7,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445710.4,8.6,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2445710.7,8.0,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445711.1,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445716.97,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445718.5,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445718.9,8.6,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445719.7,8.2,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445721.7,8.5,,,Vis.,WCL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445723.5,8.0,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445724.0,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445725.3,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445725.7,8.2,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445726.7,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445727.7,8.1,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445729.5,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445729.7,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445729.7,8.6,,,Vis.,HK,,,,,,,,V,,,,VY CMA,,STD,,,,
2445729.98,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445732.3,8.3,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445734.5,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445734.7,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445737.7,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445738.0,8.4,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445738.7,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445739.3,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445740.0,8.3,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445743.0,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445744.7,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445746.6,8.1,,,Vis.,AKT,,,,,,,,V,,,,VY CMA,,STD,,,,
2445747.7,8.5,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445751.7,7.9,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445752.3,8.4,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445752.6,8.2,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445752.6,<8.0,,,Vis.,LX,,,,,,,,V,,,,VY CMA,,STD,,,,
2445753.5,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445753.6,8.3,,,Vis.,BRJ,,,,,,,,V,,,,VY CMA,,STD,,,,
2445753.95,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445754.6,8.2,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445754.6,8.3,,,Vis.,WCL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445755.5,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445756.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445757.7,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445759.6,8.6,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445760.0,8.5,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445760.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445762.7,8.4,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445764.0,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445766.5,8.2,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445767.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445768.0,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445769.7,8.2,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445776.6,8.3,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445777.9,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445777.94,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445779.3,8.6,,,Vis.,ZAG,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2445779.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445780.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445780.7,8.4,,,Vis.,HK,,,,,,,,V,,,,VY CMA,,STD,,,,
2445781.6,8.1,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445784.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445784.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445785.0,8.3,,,Vis.,KOA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445786.0299,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445787.0,8.6,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445789.6,7.9,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445789.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445790.6,8.2,,,Vis.,WCL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445791.5,8.7,,,Vis.,LX,,,,,,,,V,,,,VY CMA,,STD,,,,
2445792.3,8.6,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445794.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445795.0,8.4,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2445795.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445796.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445799.6,8.1,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445800.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
2445801.3,8.8,,,Vis.,OB,,,,,,,,V,,,,VY CMA,,STD,,,,
2445801.6,8.3,,,Vis.,WCL,,,,,,,,V,,,,VY CMA,,STD,,,,
2445803.6,7.9,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445807.97,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2445808.5,8.0,,,Vis.,CPA,,,,,,,,V,,,,VY CMA,,STD,,,,
2445808.6,8.3,,,Vis.,GOP,,,,,,,,V,,,,VY CMA,,STD,,,,
